"Timestamp","LogLevel","Reference","Category","Message","Reaspm"
"2023-11-02 19:15:17.226636","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:17.227239","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:18.227605","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:18.228233","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:19.228463","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:19.229078","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:20.229139","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:20.229739","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:21.230562","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:21.231130","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:22.231227","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:22.231851","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:23.231767","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:23.232308","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:24.232622","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:24.233159","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:25.233816","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:25.234353","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:26.237240","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:26.237864","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:27.242190","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:27.242734","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:28.245017","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:28.245666","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:29.249994","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:29.250569","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:30.242948","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:30.243474","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:31.246993","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:31.247544","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:32.245053","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:32.245938","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:33.245410","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:33.245969","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:34.246924","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:34.247863","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:35.252959","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:35.253545","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:36.249234","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:36.249942","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:37.249890","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:37.250469","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:38.251187","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:38.251790","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:39.251653","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:39.252353","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:40.256784","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:40.257364","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:41.254367","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:41.254905","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:42.259924","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:42.260800","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:43.272764","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:43.273482","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:44.260715","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:44.261385","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:45.268527","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:45.269597","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:46.268541","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:46.269128","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:47.261177","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:47.261896","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:48.261881","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:48.262509","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:49.264663","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:49.265240","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:50.264784","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:50.265428","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:51.266498","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:51.267046","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:52.266161","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:52.266718","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:53.267040","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:53.267634","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:54.267919","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:54.268683","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:55.268945","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:55.269674","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:56.269878","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:56.270471","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:57.270920","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:57.271571","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:58.271660","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:58.272233","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:15:59.273090","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:15:59.273761","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:00.274437","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:00.274986","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:01.179832","[DEBUG]","API_management.py.api_system_health_update[Lin.124]","api","System health [mongodb]",""
"2023-11-02 19:16:01.275699","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:01.276341","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:01.868481","[DEBUG]","API_management.py.api_system_health_update[Lin.124]","api","System health [redis]",""
"2023-11-02 19:16:02.188749","[DEBUG]","API_management.py.api_system_health_update[Lin.124]","api","System health [flask]",""
"2023-11-02 19:16:02.276267","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:02.276896","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:03.277011","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:03.277986","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:04.280405","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:04.281134","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:05.284896","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:05.285911","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:05.698513","[DEBUG]","API_management.py.api_system_health_update[Lin.124]","api","System health [celery]",""
"2023-11-02 19:16:06.288348","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:06.289079","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:07.287224","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:07.287800","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:08.288083","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:08.288665","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:09.288564","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:09.289137","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:10.289649","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:10.290480","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:11.291302","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:11.291936","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:12.291806","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:12.292345","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:13.292398","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:13.293028","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:14.293434","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:14.294067","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:15.294764","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:15.295345","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:16.296048","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:16.296658","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:17.296080","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:17.296907","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:18.297491","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:18.298194","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:19.299479","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:19.300283","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:20.299861","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:20.300450","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:21.300631","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:21.301318","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:22.301782","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:22.302540","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:23.302525","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:23.303333","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:24.303690","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:24.304273","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:25.304636","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:25.305504","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:26.305856","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:26.306577","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:27.307201","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:27.307817","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:28.308162","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:28.308762","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:29.308417","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:29.308970","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:30.309727","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:30.310326","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:31.310757","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:31.311356","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:32.311706","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:32.312286","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:33.312460","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:33.313022","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:34.313677","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:34.314258","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:35.314272","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:35.314867","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:36.315524","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:36.316080","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:37.316239","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:37.316821","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:38.317427","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:38.318031","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:39.318514","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:39.319084","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:40.320015","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:40.320599","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:41.320730","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:41.321368","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:42.321976","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:42.322635","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:43.322391","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:43.322929","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:44.323932","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:44.324509","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:45.325006","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:45.325661","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:46.326034","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:46.326594","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:47.326906","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:47.327511","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:48.329025","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
"2023-11-02 19:16:48.329641","[WARNING]","admin_management.py.system_health_pull2[Lin.866]","admin","Failed reading the service [es] system health","[Errno 2] No such file or directory: '/app/files/logs/system_health/es'"
"2023-11-02 19:16:49.330502","[DEBUG]","admin_management.py.system_health_pull2[Lin.853]","admin","System health",""
